MW
30.4238461538461
29.3692307692308
28.4669230769231
27.7292307692308
27.1069230769231
26.6569230769231
26.2107692307692
25.7807692307692
25.4823076923077
25.2861538461538
25.0792307692308
25.0361538461538
25
25.0353846153846
25.0284615384615
25.0361538461538
25.1661538461538
25.4930769230769
25.6884615384615
26.0792307692308
26.5338461538461
27.8523076923077
28.8038461538461
30.0276923076923
31.3646153846154
34.1084615384615
36.1838461538462
38.4076923076923
40.2107692307692
42.8846153846154
44.6723076923077
45.9130769230769
46.2253846153846
45.8538461538462
45.2730769230769
44.7761538461538
44.2076923076923
43.68
42.9292307692308
41.95
40.7607692307692
40.6492307692308
39.44
38.4238461538462
37.0676923076923
36.3169230769231
35.5569230769231
34.5876923076923
33.98
34.0884615384615
34.5338461538462
34.2123076923077
34.1707692307692
34.3576923076923
35.3092307692308
34.6515384615385
34.0292307692308
35.0884615384615
35.7823076923077
36.2023076923077
36.3484615384615
36.9530769230769
37.7076923076923
38.6407692307692
39.9330769230769
41.1938461538462
42.2453846153846
43.8615384615385
45.4653846153846
46.8976923076923
49.0453846153846
50.5861538461538
51.8153846153846
51.96
52.1823076923077
52.1915384615385
51.9546153846154
50.9884615384615
50.4569230769231
49.8392307692308
49.1946153846154
48.3753846153846
47.6223076923077
46.6361538461539
45.6330769230769
44.2084615384615
42.8615384615385
41.38
39.9715384615385
39.5507692307692
38.87
37.5007692307692
36.1246153846154
34.7023076923077
33.1476923076923
31.6707692307692
30.5007692307692
29.4769230769231
28.5738461538462
27.8030769230769
27.2207692307692
26.7230769230769
26.26
25.93
25.5953846153846
25.4038461538462
25.2215384615385
25.2330769230769
25.1676923076923
25.19
25.1546153846154
25.2038461538462
25.3507692307692
25.6276923076923
25.8115384615385
26.1976923076923
26.7138461538461
28.0607692307692
29.1107692307692
30.3638461538462
31.7646153846154
34.7161538461538
36.8261538461538
38.9353846153846
40.7446153846154
43.7076923076923
45.6484615384615
46.9469230769231
46.7146153846154
46.4723076923077
45.55
44.4446153846154
43.5869230769231
42.5676923076923
41.3276923076923
40.53
39.4615384615385
39.6646153846154
38.2630769230769
36.7630769230769
35.6238461538461
35.0769230769231
34.1792307692308
33.3638461538462
32.1953846153846
32.0084615384615
32.2461538461539
32.0553846153846
32.0169230769231
32.2769230769231
32.2115384615385
32.3653846153846
32.6861538461538
33.1892307692308
34.0853846153846
34.9884615384615
35.8507692307692
36.2607692307692
37.17
37.9753846153846
39.1561538461539
40.4976923076923
41.8823076923077
43.4276923076923
45.0676923076923
46.7892307692308
48.7707692307692
50.2007692307692
51.4238461538461
51.77
52.1930769230769
52.1038461538462
52.0523076923077
51.4276923076923
50.9653846153846
50.45
50.0138461538462
49.3315384615385
48.7138461538462
47.9623076923077
47.0015384615385
45.5730769230769
44.3838461538462
42.8584615384616
41.3384615384615
40.8438461538462
40.0930769230769
38.6976923076923
37.3238461538462
35.95
34.4284615384615
32.9392307692308
31.6884615384615
30.2007692307692
29.38
28.5507692307692
27.9392307692308
27.49
27.0515384615385
26.7323076923077
26.4330769230769
26.2969230769231
26.1638461538462
